"Program","Year","Period","State","State ANSI","Strawberries","Items","Discription","Units","Status","Type","Chemicals Names","Number","Value","CV (%)"
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," FUNGICIDE","SULFUR ",77501,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ",102001,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," FUNGICIDE","THIRAM ",79801,"37",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," FUNGICIDE","TOTAL",NA,"100",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ",128712,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ",129034,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ",103601,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," HERBICIDE","NAPROPAMIDE ",103001,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," HERBICIDE","OXYFLUORFEN ",111601,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," HERBICIDE","PARAQUAT ",61601,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," HERBICIDE","TOTAL",NA,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","ABAMECTIN ",122804,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","ACETAMIPRID ",99050,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","BIFENAZATE ",586,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","BIFENTHRIN ",128825,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ",6523,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ",6522,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ",90100,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","FLONICAMID ",128016,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","MALATHION ",57701,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","MUSTARD OIL ",4901,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","NALED ",34401,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","NOVALURON ",124002,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","SPINETORAM ",110007,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","SPIROMESIFEN ",24875,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ",60109,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," INSECTICIDE","TOTAL",NA,"37",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," OTHER","CYTOKININS ",116801,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," OTHER","DIMETHYL DISULFIDE ",29088,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE ",55809,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","CHEMICAL"," OTHER","TOTAL",NA,"(D)",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","FERTILIZER",NA,"NITROGEN",NA,"100",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","FERTILIZER",NA,"PHOSPHATE",NA,"97",NA
0,2018,"YEAR","FLORIDA",12,"STRAWBERRIES"," BEARING - TREATED"," MEASURED IN PCT OF AREA BEARING"," AVG","FERTILIZER",NA,"POTASH",NA,"100",NA
0,2018,"YEAR","NEW YORK",36,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"44",NA
0,2018,"YEAR","NORTH CAROLINA",37,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"125",NA
0,2018,"YEAR","OREGON",41,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"100",NA
0,2018,"YEAR","WASHINGTON",53,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"105",NA
0,2018,"YEAR - AUG FORECAST","CALIFORNIA",6,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"795",NA
0,2018,"YEAR - AUG FORECAST","FLORIDA",12,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"250",NA
0,2018,"YEAR - AUG FORECAST","NEW YORK",36,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"44",NA
0,2018,"YEAR - AUG FORECAST","NORTH CAROLINA",37,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"125",NA
0,2018,"YEAR - AUG FORECAST","OREGON",41,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"100",NA
0,2018,"YEAR - AUG FORECAST","WASHINGTON",53,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"105",NA
0,2017,"YEAR","CALIFORNIA",6,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"645",NA
0,2017,"YEAR","FLORIDA",12,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"225",NA
0,2017,"YEAR","NEW YORK",36,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"39",NA
0,2017,"YEAR","NORTH CAROLINA",37,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"135",NA
0,2017,"YEAR","OREGON",41,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"91",NA
0,2017,"YEAR","WASHINGTON",53,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"95",NA
0,2017,"YEAR - AUG FORECAST","CALIFORNIA",6,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"710",NA
0,2017,"YEAR - AUG FORECAST","FLORIDA",12,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"230",NA
0,2017,"YEAR - AUG FORECAST","NEW YORK",36,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"39",NA
0,2017,"YEAR - AUG FORECAST","NORTH CAROLINA",37,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"135",NA
0,2017,"YEAR - AUG FORECAST","OREGON",41,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"85",NA
0,2017,"YEAR - AUG FORECAST","WASHINGTON",53,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"95",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,"TOTAL",NA,"NOT SPECIFIED",NA,"710",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ",128810,"2,300",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ",16482,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BACILLUS PUMILUS ",6485,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ",6479,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BLAD ",30006,"4,400",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE ",11102,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BOSCALID ",128008,"11,000",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","CAPTAN ",81301,"222,600",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","COPPER OXIDE ",25601,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","CYFLUFENAMID ",555550,"300",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","CYPRODINIL ",288202,"13,700",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FENHEXAMID ",90209,"20,800",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FLUDIOXONIL ",71503,"9,200",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FLUOPYRAM ",80302,"1,000",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ",138009,"2,900",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FOSETYL-AL ",123301,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","IPRODIONE ",109801,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","MEFENOXAM ",113502,"2,300",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ",76416,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","MYCLOBUTANIL ",128857,"2,900",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ",90112,"4,500",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ",230000,"700",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. ",73508,"32,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PROPICONAZOLE ",122101,"2,200",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ",99100,"8,700",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PYRIMETHANIL ",288201,"14,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","QUINOLINE ",55459,"3,500",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS ",6327,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","SULFUR ",77501,"637,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TETRACONAZOLE ",120603,"600",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ",102001,"6,700",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","THIRAM ",79801,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TOTAL",NA,"1,035,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN ",129112,"1,900",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ",128879,"5,600",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","AMMONIUM PELARGONATE ",31802,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","FLUMIOXAZIN ",129034,"500",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","OXYFLUORFEN ",111601,"3,000",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","PENDIMETHALIN ",108501,"15,600",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","SULFENTRAZONE ",129081,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","TOTAL",NA,"19,600",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ABAMECTIN ",122804,"300",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ACEQUINOCYL ",6329,"2,500",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ACETAMIPRID ",99050,"3,300",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","AZADIRACHTIN ",121701,"1,500",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BIFENAZATE ",586,"6,200",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BIFENTHRIN ",128825,"2,700",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ",6523,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ",6522,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11 ",6519,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT SUB AIZAWAI GC-91 ",6426,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA ",6534,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CARBARYL ",56801,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ",90100,"1,400",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHLORPYRIFOS ",59101,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CYFLUMETOFEN<U+FFFD>= 138831",NA,"3,200",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ETOXAZOLE ",107091,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FENPROPATHRIN ",127901,"4,600",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FENPYROXIMATE ",129131,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FLONICAMID ",128016,"4,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FLUBENDIAMIDE ",27602,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE ",122304,"2,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","HELICOVERPA ZEA NPV ",107300,"(NA)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ",128849,"1,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","IMIDACLOPRID ",129099,"2,900",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","MALATHION ",57701,"21,100",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE ",121027,"2,500",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NALED ",34401,"10,200",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NEEM OIL ",25006,"1,700",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. ",25007,"193,500",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NOVALURON ",124002,"3,200",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ",67501,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","POTASSIUM SALTS ",79021,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PYRETHRINS ",69001,"1,400",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PYRIPROXYFEN ",129032,"(D)",NA
0,2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SPINETORAM ",110007,"2,200",NA
